userName,content,score,at,label,label_num
P Bb,"['bagus', 'beli', 'kuota', 'banget']",4,2024-01-18 13:38:52,positif,1
Randy Napitupulu,['bagus'],4,2024-01-18 13:37:56,positif,1
Erwin,['mantab'],5,2024-01-18 13:36:12,positif,1
Puji Purwanto,['bagus'],5,2024-01-18 13:30:11,positif,1
M rival Haryanto,['mantap'],5,2024-01-18 13:28:16,positif,1
Saidah Mulyani,"['muas', 'kan']",5,2024-01-18 13:08:21,positif,1
Zebra King,['keren'],5,2024-01-18 13:06:21,positif,1
Suhaety Jaya,['mantaap'],5,2024-01-18 13:05:04,positif,1
Mel Melda abdulrahman,['okeeeee'],5,2024-01-18 12:54:15,positif,1
Tutut Prihatin,['mantab'],5,2024-01-18 12:51:34,positif,1
Iwan Cekik,"['tunggu', 'baru', 'roam', 'nya', 'timor', 'leste']",5,2024-01-18 12:48:15,positif,1
Intan Khaerynnisa,"['moga', 'masa', 'myim', 'provider', 'isi', 'paket', 'paket', 'tidak', 'hangus']",5,2024-01-18 12:48:06,positif,1
Muhammad Fery Prasetyo,"['aplikasi', 'ganggu', 'masuk', 'min']",4,2024-01-18 12:46:41,positif,1
Guloe Linus,['bagus'],5,2024-01-18 12:43:26,positif,1
Slamet Riadi,['keren'],5,2024-01-18 12:38:58,positif,1
Ryantd Ryantd,"['bagus', 'aplikasi', 'nya']",5,2024-01-18 12:32:57,positif,1
Ilham Sirozul Furkon,"['gx', 'otak', 'sih', 'm', 'sinyal', 'bagus', 'paket', 'gb', 'an', 'lambat', 'ampun', 'baik', 'untung', 'mah', 'mahal', 'tdinya', 'murah', 'mahal', 'hadehhhhh']",5,2024-01-18 12:32:27,positif,1
Klarisa Putri,"['donwload', 'mudah', 'bagus']",4,2024-01-18 12:10:52,positif,1
Fajar Estradanto,['hebat'],5,2024-01-18 12:09:25,positif,1
Andika04 Silfi,"['makas', 'indosat']",5,2024-01-18 11:57:27,positif,1
Muhammad Alvarizi,['ok'],5,2024-01-18 11:55:18,positif,1
Ridwan Walet,['guna'],5,2024-01-18 11:52:59,positif,1
Moh Saleh,"['aplikasi', 'bagus']",5,2024-01-18 11:50:02,positif,1
Sandi sopian,"['bagus', 'gak', 'apaapa']",5,2024-01-18 11:48:26,positif,1
Rahmat Hidayat,['bagus'],5,2024-01-18 11:47:54,positif,1
frhn mhnd,"['kuota', 'tidak', 'masuk', 'saldo', 'potong', 'report', 'langsung', 'tanggap', 'kembaliin', 'saldo', 'baik', 'm']",5,2024-01-18 11:34:05,positif,1
Kinto Tio,['mantull'],5,2024-01-18 11:28:22,positif,1
Adang Sally,['bagus'],4,2024-01-18 11:17:13,positif,1
Aldi zavarudin_BUMDES Aldi,"['kode', 'my', 'indosat']",4,2024-01-18 11:16:40,positif,1
Fahrul teguh miskamto,['bagus'],5,2024-01-18 11:16:25,positif,1
Siti Aminah,['bagusss'],5,2024-01-18 11:03:12,positif,1
Mtauchid Tauchid,['mantab'],5,2024-01-18 10:36:35,positif,1
Raiss Ibrahim,['baik'],4,2024-01-18 10:30:55,positif,1
Ulfah Sandah,['ok'],5,2024-01-18 10:19:57,positif,1
Ira Sitan,['puas'],5,2024-01-18 10:19:16,positif,1
Fajri Fajar,"['isi', 'kuota', 'gak', 'kode', 'mmi', 'terussssss', 'baik']",5,2024-01-18 10:13:58,positif,1
Mukhamad Rujikan,"['bagus', 'tingkat', 'layan']",5,2024-01-18 10:03:47,positif,1
Hasiyatul Fajariyah,"['terima', 'kasih']",5,2024-01-18 09:33:51,positif,1
Umar Yakub,['boedfw'],4,2024-01-18 09:31:22,positif,1
Arifah Arifah,"['terima', 'kasih', 'my', 'm']",5,2024-01-18 09:10:36,positif,1
Sari wardani,['mantap'],5,2024-01-18 08:42:11,positif,1
TANAH TORAJA,['ok'],4,2024-01-18 08:29:43,positif,1
deki yanor,['masuk'],5,2024-01-18 08:29:01,positif,1
Yohana purwatisari Atawolo,['bagus'],5,2024-01-18 08:07:40,positif,1
Ahmad Baihaqi,"['sinyal', 'kencang', 'tiba dapet', 'gratis', 'ilove', 'you', 'indosat']",5,2024-01-18 08:05:49,positif,1
Rizky Maulana Atsani,"['jaring', 'stabil', 'luas']",5,2024-01-18 08:00:54,positif,1
Rizky,['bagis'],5,2024-01-18 07:56:40,positif,1
Nosasi paste,['bagus'],5,2024-01-18 07:48:12,positif,1
MUHAMMAD Elvan,"['bestaku', 'suka', 'internet']",5,2024-01-18 07:38:43,positif,1
Agung Pangestu,['rabi'],5,2024-01-18 07:24:45,positif,1
taufan hakim,['puas'],5,2024-01-18 07:18:13,positif,1
Kadek Supartana,"['puas', 'guna', 'imharganya', 'jangkau', 'sinyal', 'kuat']",4,2024-01-18 07:17:16,positif,1
Ulum Sabah,['siiip'],4,2024-01-18 06:58:37,positif,1
Rohimah Khumaero,['bagus'],5,2024-01-18 06:57:33,positif,1
Risna Selvia,"['tingkat', 'promo', 'paket', 'internet']",4,2024-01-18 06:56:26,positif,1
mesrachel lina sllhi,['keren'],5,2024-01-18 06:35:35,positif,1
Santoso Stg,['bagus'],5,2024-01-18 06:27:04,positif,1
Devita Putri,"['aplikasi', 'bagus']",5,2024-01-18 06:22:26,positif,1
Adi Putra,['bagus'],5,2024-01-18 06:13:09,positif,1
Teguh Almuaruf,['baguus'],4,2024-01-18 06:08:44,positif,1
Aszar Suka madridistas,"['tidak', 'dapat', 'kuota', 'gratis', 'su']",5,2024-01-18 06:01:31,positif,1
Marselino,"['kuota', 'nya', 'lancar', 'boros']",5,2024-01-18 05:55:15,positif,1
gatot supriadi,['epic'],5,2024-01-18 05:51:45,positif,1
M Taufik fazzrurrohman,['cocok'],5,2024-01-18 05:48:41,positif,1
NJ Nantojery,"['mantaap', 'my', 'm']",5,2024-01-18 05:43:38,positif,1
Ryan Prayoga,['bagus'],5,2024-01-18 05:27:24,positif,1
Ali Junot,"['bagus', 'kerja']",5,2024-01-18 05:26:51,positif,1
Adi Triopandi,"['bagus', 'sayang', 'data', 'gb', 'hri', 'hrga', 'rbu', 'sdah', 'gak']",5,2024-01-18 05:17:08,positif,1
fisdaus muhamad,['bagus'],5,2024-01-18 05:11:24,positif,1
Tato Pemanahrasa,['naisila'],5,2024-01-18 05:08:48,positif,1
Abner Kalpin 789,"['sinyal', 'bagus', 'kouta', 'paket', 'gak', 'boros']",5,2024-01-18 05:07:06,positif,1
Ahmad Erlangga,"['murah', 'bagus']",5,2024-01-18 05:04:11,positif,1
Indra Adhitya,['bagus'],5,2024-01-18 04:53:34,positif,1
saiful arif,['bagus'],5,2024-01-18 04:48:51,positif,1
Acut Alan,"['membantuapalagi', 'dalam', 'segi', 'cek', 'paket', 'internet']",5,2024-01-18 04:47:44,positif,1
Dwi Dhucha,"['mudah', 'beli', 'murah', 'aplikasi', 'myim']",5,2024-01-18 04:43:08,positif,1
Bambang Iskandar,['mantap'],5,2024-01-18 04:34:02,positif,1
Wahda Lina,"['sngat', 'tarik']",5,2024-01-18 04:13:02,positif,1
Septa Maulana,"['bagussss', 'puas']",5,2024-01-18 04:12:08,positif,1
Sawir Amir,['mantap'],5,2024-01-18 04:06:35,positif,1
Mari Alfarizi,"['indosat', 'is', 'ferry', 'bagus', 'all']",5,2024-01-18 03:52:33,positif,1
Adit Purnama,['bagus'],5,2024-01-18 03:39:02,positif,1
Sukses Selalu,['apak'],5,2024-01-18 03:37:55,positif,1
Fawaz Sabir,"['sinyal', 'bagus']",5,2024-01-18 03:33:03,positif,1
Maharanieraniey04 Raniey,['puas'],5,2024-01-18 03:27:34,positif,1
Ronalita Sihotang,['bagus'],5,2024-01-18 03:23:56,positif,1
Marjo Aksoro,"['terima', 'kasih']",5,2024-01-18 03:21:18,positif,1
saipullah sayuti,['ok'],5,2024-01-18 03:03:41,positif,1
Jun Jun,['jos'],5,2024-01-18 02:36:31,positif,1
Hani Nurhanifah,['ok'],4,2024-01-18 02:33:49,positif,1
Reski Ceps,['bagus'],5,2024-01-18 02:29:07,positif,1
Sity Marwiyah,['bagus'],5,2024-01-18 02:03:51,positif,1
Pernandes Eric,"['aplikasi', 'cocok']",5,2024-01-18 02:03:32,positif,1
Syamsi tibian T,['bagus'],5,2024-01-18 01:41:20,positif,1
Ela Nayla,['gooddddd'],5,2024-01-18 01:09:33,positif,1
Dwi Trianto,['bagus'],5,2024-01-18 01:01:20,positif,1
Desi WuLan,"['apik', 'apik']",4,2024-01-18 00:59:13,positif,1
Yupeno Luma,['puas'],5,2024-01-18 00:19:03,positif,1
Deadafitsetiawan,['mayan'],5,2024-01-17 23:40:14,positif,1
Nata Sya,"['aplikasi', 'nya', 'bagus']",5,2024-01-17 23:30:46,positif,1
Mulyo Utomo,['mantaf'],5,2024-01-17 23:19:26,positif,1
Adhy Nena,['mantap'],5,2024-01-17 23:13:15,positif,1
Yanto Sahil28,"['im', 'memang', 'baik']",4,2024-01-17 23:06:33,positif,1
Meidy Widyanto,['jos'],5,2024-01-17 23:04:17,positif,1
Fadel Fadel,['bagus'],5,2024-01-17 22:59:05,positif,1
Asep Parhan,"['bagus', 'membnatu']",5,2024-01-17 22:53:43,positif,1
ferry mardani,['mantul'],5,2024-01-17 22:18:30,positif,1
fatih al,['bagus'],5,2024-01-17 22:01:25,positif,1
Rizki Tina,"['mudah', 'beli', 'dana', 'danbisa', 'cek', 'kuta', 'ceat', 'terima', 'kasih']",5,2024-01-17 21:30:31,positif,1
Subiyatna 123,"['mang', 'ea']",5,2024-01-17 21:08:24,positif,1
Mad Ngaridho,['oke'],5,2024-01-17 20:19:19,positif,1
elviana Sari,['suka'],5,2024-01-17 20:15:45,positif,1
Muhammad Nurdin siregar,['mantab'],5,2024-01-17 19:40:00,positif,1
Ade Oker,['bagus'],5,2024-01-17 19:27:39,positif,1
Amnira,['bagus'],5,2024-01-17 18:48:15,positif,1
Ahmad Sifai,"['bagus', 'terima', 'kasih', 'mylm']",5,2024-01-17 18:36:41,positif,1
Umi Halimah,['puas'],5,2024-01-17 17:59:04,positif,1
Kartiko Syla Alda,"['layan', 'puas', 'kartu', 'indosat', 'hilang', 'gerai', 'indosat', 'dekat', 'biaya', 'ganti', 'gratis']",5,2024-01-17 17:47:09,positif,1
Daffa Saputra,"['tidak', 'pulsa']",5,2024-01-17 17:43:55,positif,1
Mzakki Mzakki,['bqgus'],5,2024-01-17 17:21:46,positif,1
ROBET LUBIS BEBET,['mantp'],5,2024-01-17 17:14:38,positif,1
Raissa Khaira,['bagus'],5,2024-01-17 17:02:58,positif,1
abdul muthalib,['mantaaaaaaaap'],5,2024-01-17 16:15:51,positif,1
Andreas Bjm,['ok'],5,2024-01-17 16:10:08,positif,1
thosshin fenlie,['mantap'],5,2024-01-17 15:58:28,positif,1
Wagiono Giono,['coba'],5,2024-01-17 15:50:25,positif,1
Mulyadi Alifa,"['aplikasi', 'cek', 'date', 'tahan']",5,2024-01-17 15:47:01,positif,1
Heri Kurniawan Heri Kurniawan,"['heri', 'kur', 'niawan']",5,2024-01-17 15:41:43,positif,1
Irwan Syah,['nyaman'],5,2024-01-17 15:40:20,positif,1
anam hafizht1,"['bonus', 'kuota']",5,2024-01-17 15:32:50,positif,1
Joni Togak,['bagus'],5,2024-01-17 15:31:35,positif,1
Abang Tampan,"['bagus', 'puas']",5,2024-01-17 15:22:16,positif,1
Dika Kushermawan,['ok'],5,2024-01-17 15:21:18,positif,1
Bram Bb,['oke'],5,2024-01-17 15:18:45,positif,1
Wildan Awalul fadhli,"['kirim', 'harap', 'sabar', 'ambil']",5,2024-01-17 15:15:21,positif,1
Sikni Sikni,"['bagus', 'mantap']",5,2024-01-17 15:12:03,positif,1
Zupran Pran,['bagus'],5,2024-01-17 15:10:16,positif,1
Predator Uzi,"['jari', 'nya', 'si', 'daerah', 'sumater', 'lancar', 'elek', 'elek', 'baik', 'iya', 'jaring', 'nya', 'kasih', 'bintang']",4,2024-01-17 15:06:35,positif,1
Bangazka 112,"['mantap', 'banget']",5,2024-01-17 15:06:00,positif,1
Neni Marlin74,['bagus'],5,2024-01-17 14:52:04,positif,1
Irfan Kurniawan,['ok'],5,2024-01-17 14:47:11,positif,1
Alwan Nasta,"['kirim', 'pulsa']",5,2024-01-17 14:38:32,positif,1
Fatra Fatwa973,['mantaap'],5,2024-01-17 14:23:15,positif,1
Yunus M,['mmbantu'],5,2024-01-17 14:18:20,positif,1
Titi Arianti,"['mksh', 'myim', 'poin']",5,2024-01-17 14:07:12,positif,1
Makrus Alhuda,"['ndk', 'tenggarong', 'njonggon', 'sinyal', 'agak', 'kadang', 'ganggu']",4,2024-01-17 13:57:16,positif,1
Yos junianto,"['mantab', 'lengkap', 'sangat lah', 'trimaksih']",5,2024-01-17 13:46:19,positif,1
Ady Rupa Rupa,['bagus'],5,2024-01-17 13:46:08,positif,1
Vtv Channel,"['selisih', 'paket', 'promo', 'hampir', 'paket', 'tetangga', 'seblah', 'coba', 'paket', 'promonya', 'murah']",5,2024-01-17 13:37:27,positif,1
Luis Siul,['keren'],5,2024-01-17 13:36:58,positif,1
Seva Matthieu,"['terima', 'kasih']",5,2024-01-17 13:29:23,positif,1
Nur Ahmad hidayat,"['ra', 'asik', 'paket', 'e', 'regane', 'larang', 'pas', 'dinggo', 'iya', 'boros', 'genah', 'e', 'pie', 'to', 'kieeeee']",5,2024-01-17 13:27:37,positif,1
Yuni Atiningsih,['bagus'],5,2024-01-17 13:24:43,positif,1
Simbolon Husin,['puas'],5,2024-01-17 13:16:30,positif,1
cungkring,['bagus'],5,2024-01-17 13:08:05,positif,1
bungze club,"['xl', 'bagus']",5,2024-01-17 13:04:34,positif,1
Adi putra Baduy,['maksh'],5,2024-01-17 13:03:15,positif,1
Adhi Alka,"['super', 'hemat']",5,2024-01-17 13:02:04,positif,1
Adity Mandar,['menbabtu'],5,2024-01-17 12:59:57,positif,1
Dar Too,"['oke', 'siipppp']",5,2024-01-17 12:59:03,positif,1
Siti Niswatul,"['bagus', 'layan', 'nya']",5,2024-01-17 12:58:36,positif,1
Ricky Gustandi,['bagus'],5,2024-01-17 12:56:01,positif,1
Ahmad Sulton,['puas'],5,2024-01-17 12:55:52,positif,1
Aqshall Renaldhy,"['terkadang', 'jaring', 'daerah', 'gunung', 'pasir', 'balikpapan', 'permai', 'kalimantan', 'timur']",5,2024-01-17 12:45:21,positif,1
aida N,"['layan', 'bagus']",4,2024-01-17 12:37:15,positif,1
sarwin sah,['puas'],4,2024-01-17 12:29:42,positif,1
Dubay Jablay,"['layan', 'tarik']",5,2024-01-17 12:27:34,positif,1
Wandi Kongoriko,"['puas', 'jaring', 'im']",5,2024-01-17 12:26:36,positif,1
Agung Yudiansyah,"['okkay', 'kencang', 'tahan']",5,2024-01-17 12:21:07,positif,1
Paino Paino,"['puas', 'langgan', 'myim']",4,2024-01-17 12:13:25,positif,1
Lusi Aprilia,"['bagus', 'aplikasi', 'm']",4,2024-01-17 12:10:49,positif,1
Hjsy Sh,['bintang'],5,2024-01-17 12:10:15,positif,1
Yogi Prasetio,['mudah'],5,2024-01-17 12:05:51,positif,1
Dhani Ramdhani,['bagus'],5,2024-01-17 12:05:36,positif,1
Mamanya Yasmin,['oke'],5,2024-01-17 11:56:45,positif,1
Mawar Putih,['ok'],5,2024-01-17 11:55:41,positif,1
Dava putra Jaelani,['oke'],5,2024-01-17 11:55:11,positif,1
Puyuh binjai Lestari,"['bosok', 'aplikasine']",4,2024-01-17 11:53:29,positif,1
Oot Komalasari,['bonus'],5,2024-01-17 11:42:19,positif,1
Randi Arbani,"['bagus', 'sinyal', 'kuat', 'promo', 'kuota', 'tarik', 'ayo', 'buru', 'pindah', 'im']",5,2024-01-17 11:41:20,positif,1
Putra Gedogan,['mantap'],5,2024-01-17 11:37:07,positif,1
Natus Vincere,['bagus'],5,2024-01-17 11:33:19,positif,1
anto,['puas'],5,2024-01-17 11:32:17,positif,1
Enen Enen,['mantap'],5,2024-01-17 11:31:38,positif,1
Dian Armieta,"['moga', 'layan', 'depan']",5,2024-01-17 11:31:21,positif,1
Duwan Wowok,['tarik'],5,2024-01-17 11:22:40,positif,1
Eko Haryanto,"['sinyal', 'bagus']",5,2024-01-17 11:20:36,positif,1
Raja Amri,"['m', 'memang', 'baik']",5,2024-01-17 11:13:50,positif,1
ANDIKA RAMA PRADANA,['mantap'],5,2024-01-17 10:52:01,positif,1
Mahmud Yunus,"['sayang', 'nya', 'tidak', 'transfer', 'isat', 'minimal', 'mesti', 'transfer']",4,2024-01-17 10:50:19,positif,1
Bambang Jbrik,['opsional'],5,2024-01-17 10:48:54,positif,1
Bayu Aji,['bagus'],5,2024-01-17 10:40:34,positif,1
Rahmat Albar,['mantap'],5,2024-01-17 10:31:36,positif,1
Ratu Batika,['ok'],5,2024-01-17 10:22:45,positif,1
bujang kelana,"['moga', 'promoo']",4,2024-01-17 09:44:22,positif,1
Edi Silalahi,['baik'],4,2024-01-17 09:26:02,positif,1
Untung Sholikhin,"['im', 'sinyal', 'bagus', 'tempat']",4,2024-01-17 08:51:27,positif,1
zakaria 281188,['ok'],5,2024-01-17 08:50:37,positif,1
In Finix,['ok'],5,2024-01-17 08:48:36,positif,1
Maulana M,"['sagat', 'bagus', 'cek', 'kuota', 'kasih', 'bintang']",5,2024-01-17 08:35:44,positif,1
Indra Wan,['mnyenangkan'],5,2024-01-17 08:33:45,positif,1
Okeu Pololo,['sayah'],5,2024-01-17 08:33:43,positif,1
Muhamad Asep Bladers,"['coba', 'moga', 'bagus']",5,2024-01-17 08:31:06,positif,1
SiPaling Second,['bagusss'],5,2024-01-17 08:21:17,positif,1
Hendra Sparrow,['bagus'],5,2024-01-17 08:19:12,positif,1
rama dhanie,['ok'],5,2024-01-17 08:15:36,positif,1
Tumirin Pijat,['mantab'],5,2024-01-17 08:13:02,positif,1
Vicky Zhulkarnain,['puas'],5,2024-01-17 08:11:14,positif,1
Xiau Mi,['bagus'],5,2024-01-17 07:57:10,positif,1
Budianto Budianto,['mantul'],5,2024-01-17 07:54:52,positif,1
Saefudin udin,"['myim', 'jamin', 'murah', 'harga', 'nya']",5,2024-01-17 07:53:30,positif,1
Muhammad Fa'is,"['tidak', 'komemen']",5,2024-01-17 07:21:53,positif,1
Akun Private,"['bagus', 'banget']",5,2024-01-17 07:18:10,positif,1
Yuni Yudi,['bagus'],5,2024-01-17 07:13:33,positif,1
Pri Karmin,"['area', 'rongkop', 'gunungkidul', 'yogyakarta', 'lancar', 'jaya']",5,2024-01-17 07:07:56,positif,1
Massky Kyyiyah,['ok'],5,2024-01-17 06:58:24,positif,1
Agas Fatih,['bagus'],5,2024-01-17 06:46:54,positif,1
Dwi Prasetyo,"['pie', 'mas', 'lambat', 'sinyale']",4,2024-01-17 06:38:17,positif,1
Siswo Anggoro,"['kasih', 'bintang']",5,2024-01-17 06:38:11,positif,1
Rahmat Fahrurozi,['ok'],5,2024-01-17 06:33:44,positif,1
Budy Sutsen,['ok'],5,2024-01-17 06:32:39,positif,1
Orang Gila,"['bagus', 'lancar']",5,2024-01-17 06:29:02,positif,1
Remaja Mushola,"['ok', 'banget']",5,2024-01-17 05:58:34,positif,1
Ardiansyah Ardi,['bagus'],5,2024-01-17 05:42:59,positif,1
Baby Raff,['bagus'],5,2024-01-17 05:40:01,positif,1
Nawrah luthfy,['ok'],5,2024-01-17 05:39:50,positif,1
Novita Maharani,['bagus'],5,2024-01-17 05:37:44,positif,1
Irwan agus s Agus s,"['im', 'poin', 'masuk', 'akun', 'nomor', 'seluler', 'nambah', 'kuota']",4,2024-01-17 05:27:11,positif,1
Toni Ramadani,['mntap'],4,2024-01-17 05:24:41,positif,1
Firlan Sentosa,"['tunggu', 'paket', 'gratis', 'ny', 'gb', 'iya', 'min']",5,2024-01-17 05:18:11,positif,1
siti zulaikah,"['im', 'nyaman', 'pakai']",5,2024-01-17 05:17:35,positif,1
Nathania Andita,"['paket', 'mahal']",5,2024-01-17 05:10:17,positif,1
Indriana Cahyani,['bagus'],5,2024-01-17 04:57:25,positif,1
Jokno Amp,['mantap'],5,2024-01-17 04:49:12,positif,1
Umi Asih,['mantap'],5,2024-01-17 04:48:01,positif,1
Elsa Zila,['aplikasi'],5,2024-01-17 04:41:29,positif,1
Aryan 01,['ok'],5,2024-01-17 04:30:29,positif,1
Indra Gunawan,['bagus'],5,2024-01-17 04:29:48,positif,1
novri cornelius sumenge,"['aplikasi', 'myimtidak', 'bukaada', 'terang', 'munculperiksa', 'koneksi', 'internetsaya', 'coba', 'uninstalllalu', 'pasang', 'ada', 'samaperiksa', 'koneksi', 'internetmohon', 'bantuannyatrimakasih']",5,2024-01-17 04:27:42,positif,1
Adi Tedenusa,"['bonuss', 'hari', 'pokonyaa', 'mntap']",5,2024-01-17 04:15:51,positif,1
Ariel Anha,['bagus'],5,2024-01-17 03:52:22,positif,1
marhamspdi spdimpd,"['terima', 'kasih', 'you', 'to', 'accompany', 'me']",5,2024-01-17 03:38:28,positif,1
Pengguna Google,"['tambah', 'sistem', 'aman', 'pulsa', 'telkomsel', 'aplikasi', 'im']",4,2024-01-17 03:30:12,positif,1
Ernest Lie,['bagus'],5,2024-01-17 03:15:46,positif,1
Cahaya Saputri,"['tidak', 'updet', 'pang']",5,2024-01-17 03:14:29,positif,1
imbo paat,['ok'],5,2024-01-17 03:11:31,positif,1
Filzah as (jipii),"['keren', 'sih', 'lambat', 'min', 'yaallah']",5,2024-01-17 03:05:11,positif,1
Febri,"['alhamdulillah', 'normal', 'harga', 'paket', 'kaget', 'pas', 'lihat', 'harga', 'x', 'lipat']",5,2024-01-17 02:58:09,positif,1
Totok Wijayanto,['ok'],5,2024-01-17 02:48:35,positif,1
Redmi 4x,['baik'],5,2024-01-17 02:48:13,positif,1
Beban Lo,"['keren', 'jaring', 'error']",5,2024-01-17 02:45:36,positif,1
ivan s,['kouta'],5,2024-01-17 02:37:44,positif,1
Fifit Ariyanto,"['aplikasi', 'nya', 'bagus']",5,2024-01-17 02:04:02,positif,1
Aisah Ian,"['jaring', 'bagus', 'tower', 'daerah', 'ku', 'desa', 'cibanteng', 'sukaresmi']",5,2024-01-17 01:59:16,positif,1
4. Aldi faktur rochman,"['bagus', 'joob', 'bangetttt']",5,2024-01-17 01:58:34,positif,1
Madani Dani,['manfaat'],5,2024-01-17 01:36:43,positif,1
banditz gaming,['ok'],5,2024-01-17 01:32:26,positif,1
Alpariji,['bagus'],5,2024-01-17 01:27:58,positif,1
Epi 123,['ok'],5,2024-01-17 01:10:38,positif,1
Agus Ramadan,"['kpada', 'indosat', 'baik', 'jaring', 'internet', 'nya', 'habis', 'ujan', 'ujan', 'elor', 'sinyal', 'tidak']",5,2024-01-17 00:41:24,positif,1
Muhammad ariyan,['indonesia'],5,2024-01-17 00:36:45,positif,1
Hantu Rimba 86,['az'],5,2024-01-17 00:19:21,positif,1
Safa Isa,"['tahap', 'awal']",4,2024-01-17 00:04:12,positif,1
IYAN GAMERS,"['pasang', 'nomor', 'kadang', 'salah', 'nomor', 'suka', 'keluar', 'baik']",4,2024-01-16 23:49:49,positif,1
Wah Yudi,['mantap'],5,2024-01-16 23:32:11,positif,1
suyadi yadi,"['sinyal', 'baikkuat']",5,2024-01-16 23:31:39,positif,1
Andi Pramantara,"['bagus', 'sinyal', 'hemat']",5,2024-01-16 23:24:47,positif,1
Rangga saputra,['mantap'],5,2024-01-16 23:14:14,positif,1
Hansa Lilis,['jsbjeb'],5,2024-01-16 23:09:55,positif,1
Isty Amaliyah,['bagus'],5,2024-01-16 23:01:49,positif,1
Deni Irawan,['bagus'],5,2024-01-16 22:48:07,positif,1
Fauzi Railfans PRP,"['mohon', 'tingkat', 'promo', 'sempurna', 'layan', 'layan', 'aplikasi', 'myim', 'dalam']",4,2024-01-16 22:14:06,positif,1
Aay Lesmana,['bagus'],4,2024-01-16 22:04:09,positif,1
Heru Komarudin,"['ok', 'jaring', 'kuat', 'iya']",5,2024-01-16 21:54:13,positif,1
sri,"['p', 'balap']",5,2024-01-16 21:31:02,positif,1
Fatkhul Huda,['mantap'],5,2024-01-16 21:11:29,positif,1
Devan Prasetyo,"['garitasnya', 'internet', 'donk']",5,2024-01-16 19:32:24,positif,1
Nasir ali Bujung,"['puas', 'layan', 'aplikasi', 'myim']",5,2024-01-16 19:00:25,positif,1
Muhammad azis Azis,['bagus'],5,2024-01-16 18:33:42,positif,1
Fiki Ananda,['bagus'],4,2024-01-16 18:25:17,positif,1
Sahry Purnomo,['senang'],4,2024-01-16 18:12:01,positif,1
Fauzy Putra,['tida'],5,2024-01-16 17:26:24,positif,1
Fitri Glg,['sangatbagus'],5,2024-01-16 17:15:32,positif,1
Try Ragiel,"['paket', 'internet', 'mahal']",4,2024-01-16 17:08:59,positif,1
Defka Defka,"['aplikasi', 'bagus']",5,2024-01-16 17:00:28,positif,1
Muhammad Mathofani,"['jual', 'ginjal', 'karyawannya', 'benerin', 'sinyal', 'nya']",5,2024-01-16 16:32:51,positif,1
Anwar Udin,['mantap'],5,2024-01-16 16:22:45,positif,1
Gatot Gatot,"['puas', 'mudah']",4,2024-01-16 16:14:26,positif,1
Asep S,['bgaus'],5,2024-01-16 15:58:40,positif,1
Bani Adnan,['ok'],5,2024-01-16 15:57:59,positif,1
Ope Kicau,['bagus'],5,2024-01-16 15:55:31,positif,1
Lety Didin,['puas'],5,2024-01-16 15:46:30,positif,1
Jusmiati Jusmi,"['suka', 'suka']",5,2024-01-16 15:37:39,positif,1
Deri Amin,['ok'],5,2024-01-16 15:32:26,positif,1
Sinareng Fajrin,['bagus'],5,2024-01-16 15:29:53,positif,1
Surar,['oke'],4,2024-01-16 15:17:01,positif,1
KOBO CHAN,['mantap'],5,2024-01-16 15:12:29,positif,1
Reno Junaidi,['ok'],5,2024-01-16 14:55:17,positif,1
Sahrul Gunawan,"['aplikasi', 'bagus']",5,2024-01-16 14:51:17,positif,1
Tatang Supriatna,['bagus'],5,2024-01-16 14:48:51,positif,1
Andri Irawan,['like'],5,2024-01-16 14:43:17,positif,1
Siti Jawariah,['puas'],5,2024-01-16 14:38:00,positif,1
Yadi official chanel,['dukung'],5,2024-01-16 14:36:23,positif,1
Tari Indah,['lumayan'],5,2024-01-16 14:34:18,positif,1
Mai Yen,"['bagus', 'daerah', 'tidak', 'rata', 'jaring', 'm', 'nya']",5,2024-01-16 14:29:07,positif,1
Septy Duarty,"['syukaklangsung', 'gratis', 'kuota']",5,2024-01-16 14:13:09,positif,1
Trio Ahmadyuni,['sippp'],5,2024-01-16 14:11:48,positif,1
Aan 250,"['jarigan', 'stabil']",5,2024-01-16 13:59:25,positif,1
Suhardi Asok,['bagus'],5,2024-01-16 13:54:57,positif,1
Murni Aja,"['casbon', 'voucer']",5,2024-01-16 13:38:18,positif,1
Cyber Mom,['bagus'],5,2024-01-16 13:37:08,positif,1
Lambro Gurning,['mantap'],5,2024-01-16 13:24:24,positif,1
Well,['mantap'],5,2024-01-16 13:20:26,positif,1
Esoli Zalukhu,['mantap'],5,2024-01-16 13:12:29,positif,1
Ria Nirmala,"['jaring', 'bagus', 'suka', 'promo', 'love', 'banget', 'im']",5,2024-01-16 13:06:55,positif,1
Yanuar Nursyahid,['ok'],5,2024-01-16 13:04:55,positif,1
Ayu Setiawati,"['puas', 'banget', 'mmpermudah', 'pilih', 'paket', 'internet']",5,2024-01-16 12:56:08,positif,1
Samsul Bkl,['bagus'],5,2024-01-16 12:55:01,positif,1
Joko Santoso,['alhamdulillah'],5,2024-01-16 12:47:46,positif,1
Jcell Kalisat,['ok'],5,2024-01-16 12:46:13,positif,1
Hari Extrada,"['sinyal', 'nya', 'bagus', 'bagus']",5,2024-01-16 12:45:53,positif,1
Latiful Mutohar,"['moga', 'manfaat']",5,2024-01-16 12:43:44,positif,1
